s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
Time,TC_23,TC_20,TC_17,TC_14,TC_3,TC_22,TC_19,TC_16,TC_13,TC_11,TC_2,TC_21,TC_18,TC_15,TC_12,TC_10,TC_1,HF_10,HF_5,HF_9,HF_7,HF_4,HF_2,HF_8,HF_6,HF_3,HF_1,TC_32,TC_31,TC_30,TC_29,TC_28,TC_37,TC_36,TC_35,TC_34,TC_33
 1.0400006E+003, 7.3521871E+002, 2.6208768E+002, 2.4449205E+002, 2.3134816E+002, 1.6612101E+002, 8.9188759E+002, 7.9541073E+002, 7.7754811E+002, 7.5247580E+002, 6.8861358E+002, 4.0754182E+002, 7.2407593E+002, 3.4584641E+002, 3.6008106E+002, 3.7940502E+002, 4.1692353E+002, 4.0651425E+002, 2.1881871E+001, 1.5434858E+001, 6.3045015E+001, 5.6577909E+001, 5.0268197E+001, 3.9914962E+001, 1.9314048E+001, 1.8084039E+001, 1.7290815E+001, 1.6470354E+001, 9.4004584E+002, 9.5847124E+002, 9.8318535E+002, 9.8780245E+002, 9.8349893E+002, 9.5748413E+002, 9.9513214E+002, 1.0687440E+003, 1.0945481E+003, 1.0954353E+003
 1.0500007E+003, 7.4412255E+002, 2.8137227E+002, 2.5784048E+002, 2.3999187E+002, 1.7233977E+002, 8.9312249E+002, 7.9530693E+002, 7.7958549E+002, 7.5351177E+002, 6.8930372E+002, 4.2307043E+002, 7.2601949E+002, 3.4985069E+002, 3.5820010E+002, 3.7604042E+002, 4.1113328E+002, 3.9485696E+002, 2.2828715E+001, 1.5667343E+001, 6.0348727E+001, 5.4173972E+001, 4.7575549E+001, 3.6883468E+001, 1.9431231E+001, 1.8139144E+001, 1.7423270E+001, 1.6476672E+001, 9.5344784E+002, 9.7145203E+002, 9.9607644E+002, 1.0009011E+003, 9.9656008E+002, 9.5554069E+002, 9.8314344E+002, 1.0664903E+003, 1.0961055E+003, 1.0975428E+003
 1.0600009E+003, 7.6198759E+002, 2.7981736E+002, 2.5818749E+002, 2.3381761E+002, 1.7175220E+002, 9.2016031E+002, 8.1601827E+002, 7.9773650E+002, 7.6479687E+002, 7.0216044E+002, 4.2553447E+002, 7.2017436E+002, 3.4785184E+002, 3.5323840E+002, 3.6916660E+002, 4.0324833E+002, 4.0343633E+002, 2.1912506E+001, 1.5362610E+001, 7.4125544E+001, 6.7939747E+001, 6.0674641E+001, 4.9108974E+001, 2.1228814E+001, 2.0102508E+001, 1.9381789E+001, 1.8822390E+001, 9.5574045E+002, 9.7279596E+002, 9.9618852E+002, 1.0006678E+003, 9.9676045E+002, 9.7562093E+002, 1.0054631E+003, 1.0885400E+003, 1.1139054E+003, 1.1146012E+003
 1.0700001E+003, 7.5077497E+002, 2.7550936E+002, 2.5102065E+002, 2.3010394E+002, 1.7285166E+002, 9.1407740E+002, 8.0957474E+002, 7.9334803E+002, 7.6219515E+002, 7.0338646E+002, 4.4685838E+002, 7.4280178E+002, 3.6090742E+002, 3.6780074E+002, 3.8284364E+002, 4.1530128E+002, 4.0430231E+002, 2.1895722E+001, 1.5343989E+001, 6.0985680E+001, 5.5528038E+001, 4.9186159E+001, 3.9301776E+001, 2.0490249E+001, 1.9317866E+001, 1.8528772E+001, 1.7627486E+001, 9.7563636E+002, 9.9414745E+002, 1.0196270E+003, 1.0250812E+003, 1.0209374E+003, 1.0005088E+003, 1.0272675E+003, 1.0983108E+003, 1.1226776E+003, 1.1236915E+003
 1.0800025E+003, 7.2147144E+002, 2.7050554E+002, 2.4738795E+002, 2.2887182E+002, 1.6935590E+002, 9.0578655E+002, 7.9074265E+002, 7.8095659E+002, 7.5734867E+002, 7.0077243E+002, 4.3545683E+002, 7.3351354E+002, 3.5719494E+002, 3.5900760E+002, 3.7138196E+002, 4.0197486E+002, 4.0698799E+002, 2.2878285E+001, 1.6335583E+001, 6.8967227E+001, 6.3041364E+001, 5.5982427E+001, 4.4528824E+001, 2.1127488E+001, 1.9829813E+001, 1.8936966E+001, 1.7897756E+001, 9.9169122E+002, 1.0095897E+003, 1.0346859E+003, 1.0403498E+003, 1.0369475E+003, 9.9375266E+002, 1.0158302E+003, 1.1032631E+003, 1.1298004E+003, 1.1315103E+003
 1.0900013E+003, 7.8389580E+002, 2.7299590E+002, 2.5136453E+002, 2.3813535E+002, 1.6613895E+002, 9.3505031E+002, 8.1921037E+002, 7.9831078E+002, 7.6886974E+002, 7.0266507E+002, 4.2483749E+002, 7.4958505E+002, 3.6655212E+002, 3.7494529E+002, 3.9381693E+002, 4.2852676E+002, 4.2885676E+002, 2.2907610E+001, 1.6202898E+001, 6.4631158E+001, 5.7107589E+001, 5.0008147E+001, 3.8989633E+001, 2.2482613E+001, 2.1437663E+001, 2.0950698E+001, 2.0385589E+001, 9.9844078E+002, 1.0153399E+003, 1.0392451E+003, 1.0437874E+003, 1.0405406E+003, 1.0098792E+003, 1.0312734E+003, 1.1203166E+003, 1.1456177E+003, 1.1466984E+003
 1.1000025E+003, 7.7638128E+002, 2.7617257E+002, 2.5757893E+002, 2.4908440E+002, 1.6365888E+002, 9.2590990E+002, 8.2894134E+002, 8.0664552E+002, 7.7620097E+002, 7.1278717E+002, 4.3506424E+002, 7.5056654E+002, 3.7596681E+002, 3.8743823E+002, 4.0813088E+002, 4.3918260E+002, 4.3795404E+002, 2.5714614E+001, 1.8922596E+001, 7.2538001E+001, 6.4936103E+001, 5.6829894E+001, 4.4762945E+001, 2.1942843E+001, 2.0620514E+001, 1.9958059E+001, 1.9036190E+001, 1.0141409E+003, 1.0265801E+003, 1.0485640E+003, 1.0530236E+003, 1.0493573E+003, 1.0328098E+003, 1.0473499E+003, 1.1317849E+003, 1.1585280E+003, 1.1600933E+003
 1.1100012E+003, 7.8633615E+002, 2.9021578E+002, 2.7301479E+002, 2.6251628E+002, 1.6979353E+002, 9.0876405E+002, 8.0581833E+002, 7.7515827E+002, 7.3842258E+002, 6.8053428E+002, 4.2509603E+002, 7.5108113E+002, 3.7897612E+002, 3.8728754E+002, 4.0501021E+002, 4.3161998E+002, 4.1797547E+002, 2.5014507E+001, 1.8047949E+001, 6.2888720E+001, 5.5984278E+001, 4.9079245E+001, 3.8789396E+001, 2.2346667E+001, 2.1134197E+001, 2.0338429E+001, 1.9266101E+001, 1.0274330E+003, 1.0380877E+003, 1.0601206E+003, 1.0647938E+003, 1.0614114E+003, 1.0488900E+003, 1.0627715E+003, 1.1359931E+003, 1.1708430E+003, 1.1728886E+003
 1.1200012E+003, 7.7564259E+002, 2.8906728E+002, 2.6756073E+002, 2.5303309E+002, 1.7595186E+002, 9.2565313E+002, 8.0372506E+002, 7.8368436E+002, 7.5880200E+002, 7.0338372E+002, 4.3418411E+002, 7.4791585E+002, 3.8499803E+002, 3.9175277E+002, 4.0665466E+002, 4.2869311E+002, 4.1972673E+002, 2.4802168E+001, 1.7268878E+001, 6.7005573E+001, 5.9861472E+001, 5.2938300E+001, 4.2131062E+001, 2.1580802E+001, 2.0258605E+001, 1.9374465E+001, 1.8156658E+001, 1.0320724E+003, 1.0470204E+003, 1.0690781E+003, 1.0736039E+003, 1.0704913E+003, 1.0446662E+003, 1.0657604E+003, 1.1541295E+003, 1.1816416E+003, 1.1835991E+003
 1.1300024E+003, 7.8330860E+002, 2.9589061E+002, 2.7114994E+002, 2.5825825E+002, 1.7611665E+002, 9.5033222E+002, 8.2211329E+002, 8.0305020E+002, 7.7899174E+002, 7.2939471E+002, 4.6273380E+002, 7.5529037E+002, 3.7662084E+002, 3.8203768E+002, 3.9326230E+002, 4.1425020E+002, 4.1453538E+002, 2.4881213E+001, 1.7660999E+001, 7.2511220E+001, 6.5404853E+001, 5.8135125E+001, 4.6777610E+001, 2.1518012E+001, 2.0029633E+001, 1.9044840E+001, 1.7980942E+001, 1.0421618E+003, 1.0583328E+003, 1.0809965E+003, 1.0857927E+003, 1.0827920E+003, 1.0785379E+003, 1.0758632E+003, 1.1613629E+003, 1.1886381E+003, 1.1900679E+003
 1.1400002E+003, 7.8409459E+002, 2.9440313E+002, 2.7401615E+002, 2.5916252E+002, 1.8717177E+002, 9.6107900E+002, 8.2174279E+002, 7.9630291E+002, 7.6298510E+002, 7.0496708E+002, 4.5046233E+002, 7.5198070E+002, 3.7876445E+002, 3.8208263E+002, 3.9733321E+002, 4.2762065E+002, 4.2182677E+002, 2.3849457E+001, 1.7013518E+001, 6.9800801E+001, 6.1654744E+001, 5.3140563E+001, 4.0682081E+001, 2.2878159E+001, 2.1569907E+001, 2.0825476E+001, 2.0053574E+001, 1.0505471E+003, 1.0663969E+003, 1.0893397E+003, 1.0944742E+003, 1.0916942E+003, 1.0830886E+003, 1.0882856E+003, 1.1693683E+003, 1.1988903E+003, 1.2004949E+003
 1.1500017E+003, 7.7171964E+002, 2.9666274E+002, 2.7324649E+002, 2.5781488E+002, 1.7468742E+002, 9.3803093E+002, 8.2566020E+002, 7.9550564E+002, 7.5836050E+002, 6.9197575E+002, 4.4100553E+002, 7.4073805E+002, 3.7505362E+002, 3.7282328E+002, 3.8496808E+002, 4.1387990E+002, 4.1194409E+002, 2.6261953E+001, 1.8419667E+001, 7.8429032E+001, 7.0239180E+001, 6.1670938E+001, 4.8440833E+001, 2.1522987E+001, 1.9879516E+001, 1.8753169E+001, 1.7448920E+001, 1.0557851E+003, 1.0713954E+003, 1.0943563E+003, 1.0994635E+003, 1.0964449E+003, 1.0990960E+003, 1.1173534E+003, 1.1833199E+003, 1.2073015E+003, 1.2084896E+003
 1.1600025E+003, 7.7352974E+002, 3.0235703E+002, 2.7684336E+002, 2.5961571E+002, 1.7355705E+002, 9.6070986E+002, 8.4730320E+002, 8.2271319E+002, 7.8972894E+002, 7.3798675E+002, 4.7430184E+002, 7.3739041E+002, 3.6448017E+002, 3.5802159E+002, 3.6545562E+002, 3.9891905E+002, 4.0228201E+002, 2.4807517E+001, 1.7037285E+001, 7.3293433E+001, 6.4847616E+001, 5.6804117E+001, 4.5258798E+001, 2.1985267E+001, 2.0135681E+001, 1.8975142E+001, 1.8097255E+001, 1.0667830E+003, 1.0824381E+003, 1.1052068E+003, 1.1104951E+003, 1.1077454E+003, 1.1055317E+003, 1.1225488E+003, 1.1874150E+003, 1.2157632E+003, 1.2177666E+003
 1.1700004E+003, 7.8098717E+002, 2.9691079E+002, 2.7243300E+002, 2.5341596E+002, 1.7438046E+002, 9.4309580E+002, 8.2172726E+002, 7.9462478E+002, 7.7066837E+002, 7.1395393E+002, 4.5575496E+002, 7.6570068E+002, 3.6423674E+002, 3.5660739E+002, 3.6552257E+002, 3.9576881E+002, 4.1004539E+002, 2.4248164E+001, 1.7298552E+001, 7.2882488E+001, 6.5897641E+001, 5.8519897E+001, 4.5627171E+001, 2.1835405E+001, 2.0168095E+001, 1.9069649E+001, 1.7742527E+001, 1.0772978E+003, 1.0929312E+003, 1.1154670E+003, 1.1205200E+003, 1.1176401E+003, 1.1136335E+003, 1.1166257E+003, 1.1920584E+003, 1.2232585E+003, 1.2249699E+003
 1.1800022E+003, 7.7893264E+002, 2.9043819E+002, 2.7538763E+002, 2.5826582E+002, 2.0250166E+002, 9.4515982E+002, 8.3825945E+002, 8.1887263E+002, 7.8945357E+002, 7.1413273E+002, 4.5632755E+002, 7.8043533E+002, 3.7316942E+002, 3.6958865E+002, 3.8224007E+002, 4.1858548E+002, 4.2975365E+002, 2.4468708E+001, 1.7393110E+001, 7.6456487E+001, 6.7244938E+001, 5.8085629E+001, 4.4652986E+001, 2.3893621E+001, 2.2544044E+001, 2.1863385E+001, 2.1548607E+001, 1.0821068E+003, 1.0975479E+003, 1.1206624E+003, 1.1262651E+003, 1.1236795E+003, 1.1336667E+003, 1.1229300E+003, 1.1937130E+003, 1.2299153E+003, 1.2318241E+003
 1.1900023E+003, 7.7592496E+002, 2.8594029E+002, 2.7162513E+002, 2.5620019E+002, 1.9577260E+002, 9.5666002E+002, 8.5990633E+002, 8.3049888E+002, 7.9371568E+002, 7.1834265E+002, 4.4424089E+002, 7.8891531E+002, 3.9200747E+002, 3.9540210E+002, 4.2013100E+002, 4.6940578E+002, 4.4923465E+002, 2.5402204E+001, 1.8105136E+001, 7.6614913E+001, 6.9009415E+001, 6.0431716E+001, 4.6194070E+001, 2.4596072E+001, 2.3548816E+001, 2.3291158E+001, 2.3150333E+001, 1.0886192E+003, 1.1030237E+003, 1.1245633E+003, 1.1297384E+003, 1.1271583E+003, 1.1382822E+003, 1.1285946E+003, 1.1990106E+003, 1.2373579E+003, 1.2393160E+003
 1.2000016E+003, 7.8351185E+002, 2.9750622E+002, 2.8027388E+002, 2.6730976E+002, 1.9465664E+002, 9.6271192E+002, 8.5137750E+002, 8.3464584E+002, 8.1004290E+002, 7.4504236E+002, 4.6300326E+002, 7.8404562E+002, 3.8615796E+002, 3.8549222E+002, 4.0142047E+002, 4.3507747E+002, 4.2319254E+002, 2.8189636E+001, 2.0649000E+001, 7.8215922E+001, 7.0871121E+001, 6.2935736E+001, 4.9567219E+001, 2.1690531E+001, 1.9873212E+001, 1.8690115E+001, 1.7394957E+001, 1.0943376E+003, 1.1091359E+003, 1.1311111E+003, 1.1364667E+003, 1.1338690E+003, 1.1250331E+003, 1.1453059E+003, 1.2166986E+003, 1.2430268E+003, 1.2448248E+003
 1.2100026E+003, 7.6149430E+002, 2.9945052E+002, 2.8365280E+002, 2.6890368E+002, 1.9778713E+002, 9.5137855E+002, 8.5879418E+002, 8.4173582E+002, 8.1383502E+002, 7.4469637E+002, 4.5332958E+002, 7.6087735E+002, 3.7638080E+002, 3.7255088E+002, 3.8190815E+002, 4.0563936E+002, 4.0936131E+002, 2.0920278E+001, 1.3741740E+001, 6.7541633E+001, 6.0681822E+001, 5.2903835E+001, 4.0322487E+001, 2.0696774E+001, 1.9116151E+001, 1.8028656E+001, 1.6683015E+001, 1.1014022E+003, 1.1123418E+003, 1.1347299E+003, 1.1404064E+003, 1.1380658E+003, 1.1016168E+003, 1.1233077E+003, 1.1973711E+003, 1.2343331E+003, 1.2372914E+003
 1.2200028E+003, 6.6338834E+002, 2.7260833E+002, 2.6086199E+002, 2.3978989E+002, 1.7330924E+002, 8.4887223E+002, 7.1271585E+002, 6.8418525E+002, 6.5169507E+002, 5.8922449E+002, 3.7000518E+002, 6.9914227E+002, 3.4772983E+002, 3.4682242E+002, 3.5684884E+002, 3.7861068E+002, 3.7471380E+002, 9.2122788E+000, 5.7230473E+000, 2.3197797E+001, 1.9135052E+001, 1.6314271E+001, 1.2969231E+001, 1.1356534E+001, 1.0490465E+001, 1.0167479E+001, 9.9377562E+000, 1.0976841E+003, 1.1093938E+003, 1.1298409E+003, 1.1348010E+003, 1.1329425E+003, 9.8196597E+002, 9.9453579E+002, 1.0979288E+003, 1.1370741E+003, 1.1415501E+003
 1.2300004E+003, 4.7813011E+002, 2.2090475E+002, 2.1414175E+002, 1.9765212E+002, 1.3449127E+002, 6.5829243E+002, 5.4483525E+002, 5.1264384E+002, 4.8327313E+002, 4.3570189E+002, 2.8381687E+002, 5.9010861E+002, 2.8900408E+002, 2.8798134E+002, 2.9702772E+002, 3.1679531E+002, 3.0903846E+002, 1.7770038E+000, 1.3436895E+000, 8.2782925E+000, 7.5605080E+000, 7.0203326E+000, 6.1677354E+000, 5.4004814E+000, 5.0290315E+000, 4.9285971E+000, 5.2011672E+000, 8.6804244E+002, 9.1807834E+002, 9.7354898E+002, 9.8709068E+002, 9.9040665E+002, 7.6315868E+002, 7.6617114E+002, 8.7553841E+002, 9.3313400E+002, 9.5736431E+002
 1.2400012E+003, 3.4912937E+002, 1.7833692E+002, 1.7464334E+002, 1.6296717E+002, 1.1400067E+002, 5.1958458E+002, 4.4910327E+002, 4.2551622E+002, 4.0249011E+002, 3.6352185E+002, 2.3837511E+002, 5.0474816E+002, 2.4135655E+002, 2.4140152E+002, 2.5029519E+002, 2.7112838E+002, 2.6475085E+002, 1.0491353E+000, 9.1490374E-001, 4.7930648E+000, 4.9787889E+000, 5.0475865E+000, 4.8865961E+000, 3.4335558E+000, 3.4374269E+000, 3.6365219E+000, 4.0658520E+000, 6.4238530E+002, 6.9987292E+002, 7.6164309E+002, 7.8195384E+002, 7.9695168E+002, 6.1625142E+002, 6.1739313E+002, 6.9366473E+002, 7.9472341E+002, 8.4524084E+002
 1.2500006E+003, 2.6386299E+002, 1.4605948E+002, 1.4494132E+002, 1.3513506E+002, 1.0005967E+002, 4.2035914E+002, 3.7875133E+002, 3.6293223E+002, 3.4728458E+002, 3.1787870E+002, 2.1238152E+002, 4.4164372E+002, 2.0345973E+002, 2.0522142E+002, 2.1263693E+002, 2.2729090E+002, 2.2651632E+002, 8.0474666E-001, 7.0754606E-001, 3.6571816E+000, 3.9006241E+000, 4.0294033E+000, 4.0284575E+000, 2.7351098E+000, 2.7613707E+000, 2.8839829E+000, 3.0239334E+000, 5.5271038E+002, 6.0934951E+002, 6.6440399E+002, 6.7332080E+002, 6.8720068E+002, 5.3026126E+002, 5.3618847E+002, 6.1192915E+002, 6.9952624E+002, 7.4450725E+002
 1.2600043E+003, 2.1755147E+002, 1.2654816E+002, 1.2544873E+002, 1.1686270E+002, 8.9203046E+001, 3.6404989E+002, 3.4091388E+002, 3.2856458E+002, 3.1461728E+002, 2.8874429E+002, 1.9369126E+002, 3.8199981E+002, 1.7670357E+002, 1.8159695E+002, 1.8980705E+002, 2.0254627E+002, 2.0697280E+002, 7.1323594E-001, 6.0704540E-001, 3.2703483E+000, 3.5776421E+000, 3.7294360E+000, 3.6585871E+000, 2.2295093E+000, 2.1903281E+000, 2.2080024E+000, 2.3561342E+000, 4.9795698E+002, 5.3373441E+002, 6.0532906E+002, 6.1800238E+002, 6.3102727E+002, 4.8263423E+002, 4.8766295E+002, 5.6199541E+002, 6.4087483E+002, 6.8268295E+002
 1.2700001E+003, 1.8571275E+002, 1.0891888E+002, 1.0882084E+002, 1.0291408E+002, 8.4336278E+001, 3.1943628E+002, 3.0367893E+002, 2.9377722E+002, 2.8089190E+002, 2.5895408E+002, 1.7355172E+002, 3.2873700E+002, 1.5522366E+002, 1.6038796E+002, 1.6711418E+002, 1.7707853E+002, 1.8056087E+002, 5.4959671E-001, 5.2705715E-001, 2.7759268E+000, 2.9951601E+000, 3.0839545E+000, 3.0419408E+000, 2.0827523E+000, 2.1594054E+000, 2.2798102E+000, 2.4301067E+000, 4.6204083E+002, 4.8512726E+002, 5.5975288E+002, 5.7278132E+002, 5.8688918E+002, 4.4694259E+002, 4.4953519E+002, 5.1613983E+002, 5.9637196E+002, 6.3636079E+002
 1.2800026E+003, 1.6725390E+002, 9.4852987E+001, 9.6256217E+001, 9.1911477E+001, 7.9128245E+001, 2.9267465E+002, 2.8206926E+002, 2.7229290E+002, 2.6037928E+002, 2.4126130E+002, 1.6103440E+002, 3.0083011E+002, 1.4023847E+002, 1.4686342E+002, 1.5435267E+002, 1.6656974E+002, 1.7173049E+002, 4.8202980E-001, 4.5093026E-001, 2.7442707E+000, 2.9992350E+000, 3.1130603E+000, 3.0988603E+000, 1.7925258E+000, 1.7623087E+000, 1.7747997E+000, 1.9745127E+000, 4.3546079E+002, 4.5525669E+002, 5.2158598E+002, 5.3307615E+002, 5.4742904E+002, 4.0979113E+002, 4.1394171E+002, 4.7723209E+002, 5.5475424E+002, 5.9743442E+002
 1.2900047E+003, 1.5277515E+002, 8.4561897E+001, 8.7376676E+001, 8.4429305E+001, 7.3196112E+001, 2.7603905E+002, 2.6440865E+002, 2.5492490E+002, 2.4374386E+002, 2.2573100E+002, 1.5489976E+002, 2.7356425E+002, 1.2899984E+002, 1.3497928E+002, 1.4152208E+002, 1.5460946E+002, 1.5931111E+002, 4.5210154E-001, 4.1766851E-001, 2.5411976E+000, 2.7674787E+000, 2.8595554E+000, 2.8271055E+000, 1.6267656E+000, 1.6387194E+000, 1.7346303E+000, 2.0326357E+000, 4.0695336E+002, 4.3245504E+002, 4.8842977E+002, 5.0304164E+002, 5.1734574E+002, 3.8032484E+002, 3.9011542E+002, 4.6018493E+002, 5.2033353E+002, 5.5462658E+002
 1.3000038E+003, 1.4426925E+002, 7.7816176E+001, 8.0609290E+001, 7.7740628E+001, 6.8807248E+001, 2.5795550E+002, 2.5075397E+002, 2.4233752E+002, 2.3258956E+002, 2.1482102E+002, 1.4772511E+002, 2.5248013E+002, 1.2160778E+002, 1.3043958E+002, 1.3864569E+002, 1.5283254E+002, 1.5575926E+002, 4.2092793E-001, 3.6710911E-001, 2.2167872E+000, 2.4253283E+000, 2.5700251E+000, 2.5808438E+000, 1.5384117E+000, 1.6340862E+000, 1.7477176E+000, 1.9535134E+000, 3.8835746E+002, 4.1141051E+002, 4.6232968E+002, 4.8095031E+002, 4.9769419E+002, 3.6327018E+002, 3.6542297E+002, 4.2170131E+002, 4.9869084E+002, 5.3162168E+002
 1.3100002E+003, 1.3836614E+002, 7.2233227E+001, 7.4832472E+001, 7.2275687E+001, 6.5801247E+001, 2.3719156E+002, 2.3540436E+002, 2.2952917E+002, 2.2207287E+002, 2.0498076E+002, 1.4149483E+002, 2.2909614E+002, 1.1344577E+002, 1.2188764E+002, 1.2836284E+002, 1.3834938E+002, 1.4387706E+002, 3.6730278E-001, 3.1332440E-001, 2.0490981E+000, 2.2780281E+000, 2.3860216E+000, 2.3842622E+000, 1.3381936E+000, 1.3465984E+000, 1.3286325E+000, 1.3920880E+000, 3.6956348E+002, 3.8816791E+002, 4.3945982E+002, 4.5485762E+002, 4.6984873E+002, 3.5027975E+002, 3.5112817E+002, 4.0937930E+002, 4.7401482E+002, 5.0421481E+002
 1.3200038E+003, 1.3618593E+002, 6.6717723E+001, 6.9708039E+001, 6.8113240E+001, 6.2773206E+001, 2.2286491E+002, 2.2195479E+002, 2.1625618E+002, 2.0861051E+002, 1.9323530E+002, 1.3525852E+002, 2.0296354E+002, 1.0676403E+002, 1.1390667E+002, 1.1925457E+002, 1.2841075E+002, 1.3763064E+002, 3.1133892E-001, 3.0813266E-001, 2.0539519E+000, 2.2717603E+000, 2.3596753E+000, 2.3263337E+000, 1.2922099E+000, 1.3390983E+000, 1.4084603E+000, 1.5833539E+000, 3.5492535E+002, 3.7050846E+002, 4.1719423E+002, 4.3221547E+002, 4.4660260E+002, 3.2745717E+002, 3.3119104E+002, 3.9165629E+002, 4.5154778E+002, 4.8322269E+002
 1.3300018E+003, 1.3098211E+002, 6.2836781E+001, 6.6368380E+001, 6.5244635E+001, 6.1075531E+001, 2.1234345E+002, 2.1174142E+002, 2.0853289E+002, 2.0254211E+002, 1.8909442E+002, 1.3160303E+002, 1.8856405E+002, 1.0386465E+002, 1.1151141E+002, 1.1812213E+002, 1.2743641E+002, 1.3402707E+002, 3.2625540E-001, 2.9559134E-001, 1.7183766E+000, 1.8992245E+000, 2.0583512E+000, 2.1443568E+000, 1.3063002E+000, 1.3949447E+000, 1.5153269E+000, 1.6979458E+000, 3.3576149E+002, 3.5457078E+002, 4.0210142E+002, 4.1528699E+002, 4.2770618E+002, 3.1626847E+002, 3.2114480E+002, 3.8157244E+002, 4.2743802E+002, 4.5825285E+002
 1.3400055E+003, 1.2918533E+002, 6.0318490E+001, 6.3460535E+001, 6.2626486E+001, 6.1042676E+001, 2.0400113E+002, 2.0185917E+002, 1.9982455E+002, 1.9459461E+002, 1.8136487E+002, 1.2890839E+002, 1.7999166E+002, 9.9629812E+001, 1.0661866E+002, 1.1349622E+002, 1.2533044E+002, 1.2769717E+002, 3.0201311E-001, 2.6743709E-001, 1.7028528E+000, 1.9261233E+000, 2.0426651E+000, 1.9918974E+000, 1.0489054E+000, 1.0029831E+000, 1.0084884E+000, 1.1564318E+000, 3.2138945E+002, 3.3723988E+002, 3.8653932E+002, 3.9935210E+002, 4.1243784E+002, 3.0114096E+002, 3.0703987E+002, 3.6788070E+002, 4.1356800E+002, 4.4247376E+002
 1.3500031E+003, 1.2535161E+002, 5.7800499E+001, 6.0918314E+001, 6.0846646E+001, 6.0383379E+001, 1.9347495E+002, 1.9339570E+002, 1.9240851E+002, 1.8659546E+002, 1.7332033E+002, 1.2637396E+002, 1.7363510E+002, 9.3737940E+001, 9.8663546E+001, 1.0344629E+002, 1.1341647E+002, 1.2048906E+002, 2.6887633E-001, 2.7220890E-001, 1.6231522E+000, 1.8429120E+000, 1.9407525E+000, 1.9232559E+000, 1.0188847E+000, 1.0129207E+000, 1.0409544E+000, 1.1384978E+000, 3.0837931E+002, 3.2046634E+002, 3.7016247E+002, 3.8441215E+002, 3.9684123E+002, 2.9210951E+002, 2.9618059E+002, 3.4558829E+002, 4.0668349E+002, 4.3316147E+002
 1.3600010E+003, 1.2413051E+002, 5.5058801E+001, 5.8632435E+001, 5.9342398E+001, 5.6941846E+001, 1.8603615E+002, 1.8640660E+002, 1.8669033E+002, 1.8169862E+002, 1.6884625E+002, 1.2304460E+002, 1.6077864E+002, 8.8471572E+001, 9.1612764E+001, 9.4953744E+001, 1.0350663E+002, 1.1490208E+002, 2.4317797E-001, 2.4933803E-001, 1.4535784E+000, 1.7094501E+000, 1.8658920E+000, 1.9056201E+000, 9.3198278E-001, 9.0673953E-001, 9.0159640E-001, 9.1485668E-001, 2.9486472E+002, 3.1169282E+002, 3.5633866E+002, 3.6918759E+002, 3.8134791E+002, 2.8736976E+002, 2.8660327E+002, 3.3234264E+002, 3.9168745E+002, 4.2094770E+002
 1.3700028E+003, 1.2314430E+002, 5.3228526E+001, 5.7161837E+001, 5.8596211E+001, 5.6441413E+001, 1.8531686E+002, 1.8422718E+002, 1.8342878E+002, 1.7738956E+002, 1.6347795E+002, 1.1622448E+002, 1.5074170E+002, 8.6679605E+001, 8.9931376E+001, 9.3750196E+001, 1.0280499E+002, 1.1145572E+002, 2.5173352E-001, 2.5524198E-001, 1.6272808E+000, 1.7779430E+000, 1.8263690E+000, 1.7778238E+000, 9.9846760E-001, 1.0074550E+000, 1.0369531E+000, 1.2068024E+000, 2.8509485E+002, 3.0026936E+002, 3.4460761E+002, 3.5704747E+002, 3.7053905E+002, 2.8516384E+002, 2.8353454E+002, 3.2829571E+002, 3.7104452E+002, 3.9522468E+002
 1.3800045E+003, 1.1558772E+002, 5.2302369E+001, 5.5989374E+001, 5.7484556E+001, 5.4983082E+001, 1.8343760E+002, 1.7865539E+002, 1.7773534E+002, 1.7168263E+002, 1.5921222E+002, 1.1535200E+002, 1.4004617E+002, 8.9841798E+001, 9.4039245E+001, 9.7294360E+001, 1.0450844E+002, 1.0921650E+002, 2.2215426E-001, 2.1799727E-001, 1.3527932E+000, 1.5112379E+000, 1.6109788E+000, 1.6630629E+000, 1.0021077E+000, 1.0655622E+000, 1.0912324E+000, 1.1251243E+000, 2.7249501E+002, 2.9066202E+002, 3.2902688E+002, 3.4596559E+002, 3.6101250E+002, 2.7612251E+002, 2.7797357E+002, 3.2047096E+002, 3.6245454E+002, 3.8521825E+002
 1.3900039E+003, 1.1272007E+002, 4.9915632E+001, 5.3064214E+001, 5.5106536E+001, 5.5315473E+001, 1.7238719E+002, 1.6754498E+002, 1.6754304E+002, 1.6300471E+002, 1.5294213E+002, 1.1250934E+002, 1.3298583E+002, 8.8697796E+001, 9.3047453E+001, 9.5443892E+001, 9.9640213E+001, 1.0510863E+002, 2.1869718E-001, 1.9801314E-001, 1.2291216E+000, 1.3426164E+000, 1.4306695E+000, 1.4767232E+000, 9.0957978E-001, 8.9933974E-001, 8.8956074E-001, 8.7793561E-001, 2.6274978E+002, 2.8078960E+002, 3.1857083E+002, 3.3692739E+002, 3.5039127E+002, 2.6682972E+002, 2.6846124E+002, 3.0696703E+002, 3.5521160E+002, 3.8260323E+002
