s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 1.4300002E+003, 3.7669396E+001, 4.4424411E+001, 4.4440587E+001, 4.4408908E+001, 4.7723087E+001, 1.8275593E+002, 1.9035242E+002, 1.8326176E+002, 1.7389978E+002, 1.5578601E+002, 1.0519153E+002, 5.5687994E+001, 5.7615267E+001, 6.0885513E+001, 6.2688692E+001, 6.4614589E+001, 6.2698840E+001, 8.9528043E-002, 1.0679681E-001, 1.5053099E+000, 1.6531510E+000, 1.7107385E+000, 1.6739473E+000, 3.0225269E-001, 3.2281651E-001, 3.3443247E-001, 3.4996551E-001, 2.4775460E+002, 2.5427560E+002, 2.6064301E+002, 2.6838528E+002, 2.8023207E+002, 2.1183995E+002, 2.3332396E+002, 2.7602632E+002, 2.9224885E+002, 3.0327619E+002
 1.4400027E+003, 3.7497230E+001, 4.5293013E+001, 4.6002537E+001, 4.6373961E+001, 4.7449414E+001, 1.7843401E+002, 1.8581008E+002, 1.7885661E+002, 1.7018425E+002, 1.5420432E+002, 1.0611321E+002, 5.4937685E+001, 5.6097545E+001, 5.9410508E+001, 6.1252258E+001, 6.3379954E+001, 6.2210866E+001, 9.4501257E-002, 1.1639494E-001, 1.5101818E+000, 1.5982919E+000, 1.6090871E+000, 1.5721793E+000, 2.8584354E-001, 3.1352732E-001, 3.3957159E-001, 3.8172013E-001, 2.3947603E+002, 2.4883637E+002, 2.5653779E+002, 2.6171982E+002, 2.7329954E+002, 2.0743955E+002, 2.2675656E+002, 2.6952154E+002, 2.8663969E+002, 2.9739941E+002
 1.4500044E+003, 3.7178751E+001, 4.4686344E+001, 4.5566147E+001, 4.5954099E+001, 4.6394900E+001, 1.7620795E+002, 1.8359284E+002, 1.7587159E+002, 1.6629968E+002, 1.5060991E+002, 1.0517364E+002, 5.3961847E+001, 5.5753667E+001, 5.8907329E+001, 6.0761504E+001, 6.2764805E+001, 6.3347790E+001, 9.4910656E-002, 9.7620235E-002, 1.4521758E+000, 1.5651742E+000, 1.5782244E+000, 1.4937051E+000, 2.8356836E-001, 3.0240617E-001, 3.2143890E-001, 3.4680135E-001, 2.3263765E+002, 2.4038466E+002, 2.5022582E+002, 2.5808180E+002, 2.7244397E+002, 2.0502500E+002, 2.1996239E+002, 2.6225423E+002, 2.7974896E+002, 2.8992640E+002
 1.4600039E+003, 3.6811865E+001, 4.4374918E+001, 4.5437358E+001, 4.6108560E+001, 4.6994407E+001, 1.7322860E+002, 1.8158329E+002, 1.7389676E+002, 1.6437671E+002, 1.4848717E+002, 1.0336455E+002, 5.3347336E+001, 5.4637418E+001, 5.7539076E+001, 5.9403172E+001, 6.1429986E+001, 6.3088671E+001, 6.4143164E-002, 9.3145850E-002, 1.4338069E+000, 1.5565889E+000, 1.5858685E+000, 1.5240363E+000, 2.6744278E-001, 2.8840647E-001, 3.0811824E-001, 3.3862965E-001, 2.3097900E+002, 2.3636258E+002, 2.4440375E+002, 2.5244402E+002, 2.6773211E+002, 2.0484486E+002, 2.1465845E+002, 2.5711295E+002, 2.7317118E+002, 2.8276532E+002
 1.4700093E+003, 3.6755908E+001, 4.3064032E+001, 4.4383417E+001, 4.5039629E+001, 4.7266096E+001, 1.7228306E+002, 1.7878141E+002, 1.7151721E+002, 1.6284277E+002, 1.4766803E+002, 1.0103431E+002, 5.2711180E+001, 5.3645104E+001, 5.6816794E+001, 5.9161609E+001, 6.1724644E+001, 6.2413791E+001, 6.0520994E-002, 6.8526098E-002, 1.4042452E+000, 1.5162142E+000, 1.5548366E+000, 1.5225013E+000, 2.6839282E-001, 2.9631631E-001, 3.2624724E-001, 3.7066726E-001, 2.2961803E+002, 2.3229477E+002, 2.3701277E+002, 2.4394415E+002, 2.5372870E+002, 2.0142116E+002, 2.1209985E+002, 2.5085165E+002, 2.6890394E+002, 2.7805567E+002
 1.4800082E+003, 3.6422429E+001, 4.1832107E+001, 4.3132669E+001, 4.3809797E+001, 4.6091263E+001, 1.6995237E+002, 1.7569597E+002, 1.6910675E+002, 1.6090837E+002, 1.4647136E+002, 9.9477548E+001, 5.2152649E+001, 5.3844719E+001, 5.7289721E+001, 5.9911711E+001, 6.2577507E+001, 6.1001725E+001, 6.1453661E-002, 7.4850165E-002, 1.3501555E+000, 1.4603453E+000, 1.4868721E+000, 1.4369358E+000, 2.6866299E-001, 2.9377650E-001, 3.1673263E-001, 3.5604738E-001, 2.2555327E+002, 2.2863875E+002, 2.3402145E+002, 2.4001681E+002, 2.4832669E+002, 1.9597851E+002, 2.0612206E+002, 2.4373947E+002, 2.6424850E+002, 2.7472447E+002
 1.4900050E+003, 3.6152528E+001, 4.1741382E+001, 4.2875287E+001, 4.3530363E+001, 4.5545663E+001, 1.6739212E+002, 1.7349290E+002, 1.6753325E+002, 1.5992809E+002, 1.4608429E+002, 9.8694327E+001, 5.1268383E+001, 5.4379448E+001, 5.7719284E+001, 5.9983149E+001, 6.2150235E+001, 5.8898850E+001, 7.8791891E-002, 8.8992647E-002, 1.3265387E+000, 1.4565991E+000, 1.5054299E+000, 1.4743365E+000, 2.7708653E-001, 3.0247913E-001, 3.2133196E-001, 3.3933146E-001, 2.1713900E+002, 2.2447641E+002, 2.3011029E+002, 2.3667677E+002, 2.4861811E+002, 1.9286210E+002, 2.0123210E+002, 2.3711780E+002, 2.5901070E+002, 2.6964167E+002
 1.5000010E+003, 3.6214232E+001, 4.2170710E+001, 4.3091545E+001, 4.3585892E+001, 4.5012393E+001, 1.6386080E+002, 1.6952144E+002, 1.6322014E+002, 1.5574032E+002, 1.4218844E+002, 9.6386044E+001, 5.0825967E+001, 5.4275849E+001, 5.7467825E+001, 5.9436567E+001, 6.1052885E+001, 5.8662112E+001, 7.9614499E-002, 8.8354369E-002, 1.2612393E+000, 1.3603117E+000, 1.3862080E+000, 1.3223733E+000, 2.5069284E-001, 2.7306759E-001, 2.8994176E-001, 3.0742064E-001, 2.1604014E+002, 2.2267768E+002, 2.2652056E+002, 2.3337375E+002, 2.4855341E+002, 1.9168067E+002, 1.9973022E+002, 2.3158224E+002, 2.5341498E+002, 2.6462430E+002
 1.5100095E+003, 3.5961189E+001, 4.2059657E+001, 4.2703326E+001, 4.3182659E+001, 4.4617808E+001, 1.6148162E+002, 1.6728833E+002, 1.6125084E+002, 1.5394585E+002, 1.3982756E+002, 9.4061156E+001, 5.0687079E+001, 5.4005676E+001, 5.6965258E+001, 5.8840687E+001, 6.0488687E+001, 5.9006462E+001, 5.5090248E-002, 6.6794920E-002, 1.2729156E+000, 1.3802561E+000, 1.4156099E+000, 1.3687435E+000, 2.5978436E-001, 2.8616241E-001, 3.0619734E-001, 3.3881680E-001, 2.1463792E+002, 2.2102896E+002, 2.2314400E+002, 2.2855367E+002, 2.4028628E+002, 1.8842965E+002, 1.9562010E+002, 2.2593285E+002, 2.4926390E+002, 2.6023458E+002
 1.5200055E+003, 3.5604177E+001, 4.2130778E+001, 4.3427494E+001, 4.3774288E+001, 4.3768644E+001, 1.5826074E+002, 1.6347336E+002, 1.5661059E+002, 1.4858011E+002, 1.3375777E+002, 9.1114401E+001, 5.0509499E+001, 5.4257445E+001, 5.7014782E+001, 5.8638558E+001, 5.9916535E+001, 5.8180813E+001, 8.5013183E-002, 1.2006841E-001, 1.2073972E+000, 1.2798246E+000, 1.2702670E+000, 1.1482195E+000, 2.5519823E-001, 2.7554269E-001, 2.8776225E-001, 3.0084879E-001, 2.0873076E+002, 2.1342698E+002, 2.1936684E+002, 2.2456169E+002, 2.3452700E+002, 1.8277672E+002, 1.9244944E+002, 2.2559338E+002, 2.4557116E+002, 2.5527984E+002
 1.5300070E+003, 3.5403446E+001, 4.2611303E+001, 4.4219181E+001, 4.4712331E+001, 4.3773791E+001, 1.5537222E+002, 1.6115194E+002, 1.5505371E+002, 1.4764930E+002, 1.3329039E+002, 9.1598111E+001, 5.0054066E+001, 5.3719841E+001, 5.6355111E+001, 5.7923926E+001, 5.9347432E+001, 5.7585682E+001, 9.0208874E-002, 9.5395501E-002, 1.2090155E+000, 1.3312586E+000, 1.3873167E+000, 1.3728167E+000, 2.2747774E-001, 2.4000365E-001, 2.5418063E-001, 2.8574726E-001, 2.0227132E+002, 2.0790354E+002, 2.1583136E+002, 2.2400998E+002, 2.3755588E+002, 1.7976945E+002, 1.8902625E+002, 2.2336934E+002, 2.4180341E+002, 2.5059938E+002
 1.5400088E+003, 3.5143535E+001, 4.3398485E+001, 4.4446748E+001, 4.4697236E+001, 4.3780792E+001, 1.5307877E+002, 1.5869862E+002, 1.5247323E+002, 1.4531703E+002, 1.3248744E+002, 9.1623901E+001, 4.9394533E+001, 5.3943179E+001, 5.6604694E+001, 5.8223212E+001, 5.9505895E+001, 5.7623646E+001, 6.4257318E-002, 6.2824944E-002, 1.1447107E+000, 1.2154558E+000, 1.2244630E+000, 1.1877787E+000, 2.6943545E-001, 3.0230719E-001, 3.3334977E-001, 3.6074543E-001, 2.0054977E+002, 2.0678404E+002, 2.1331751E+002, 2.1970304E+002, 2.3173320E+002, 1.7634262E+002, 1.8417044E+002, 2.1718233E+002, 2.3662028E+002, 2.4713841E+002
 1.5500075E+003, 3.4901125E+001, 4.3685357E+001, 4.4569158E+001, 4.4660227E+001, 4.3130237E+001, 1.5074354E+002, 1.5582807E+002, 1.4995873E+002, 1.4343007E+002, 1.3165580E+002, 9.2006980E+001, 4.8634071E+001, 5.4247365E+001, 5.6801844E+001, 5.8469690E+001, 5.9928864E+001, 5.7318268E+001, 8.3918859E-002, 8.9480775E-002, 1.1044695E+000, 1.2128292E+000, 1.2666713E+000, 1.2651998E+000, 2.2848799E-001, 2.4901328E-001, 2.6385069E-001, 2.9041391E-001, 1.9685209E+002, 2.0205929E+002, 2.0873668E+002, 2.1457390E+002, 2.2475854E+002, 1.7206327E+002, 1.8022330E+002, 2.1378367E+002, 2.3310596E+002, 2.4300027E+002
 1.5600047E+003, 3.4842082E+001, 4.3720083E+001, 4.4424929E+001, 4.4241290E+001, 4.3651979E+001, 1.4919824E+002, 1.5380330E+002, 1.4810230E+002, 1.4168711E+002, 1.2933044E+002, 8.9754184E+001, 4.8070397E+001, 5.2448353E+001, 5.4808368E+001, 5.6473003E+001, 5.7809726E+001, 5.6892813E+001, 7.7820447E-002, 8.9390017E-002, 1.1120376E+000, 1.1998167E+000, 1.2145085E+000, 1.1377731E+000, 2.0223012E-001, 2.1922931E-001, 2.3816684E-001, 2.5585986E-001, 1.9341251E+002, 1.9877720E+002, 2.0591347E+002, 2.1221743E+002, 2.2360094E+002, 1.7208956E+002, 1.8089278E+002, 2.1139230E+002, 2.2892527E+002, 2.3858819E+002
 1.5700016E+003, 3.5010642E+001, 4.4286472E+001, 4.4977379E+001, 4.4581869E+001, 4.3894025E+001, 1.4794813E+002, 1.5228951E+002, 1.4659304E+002, 1.3985538E+002, 1.2725006E+002, 8.8065544E+001, 4.7782314E+001, 5.1944455E+001, 5.4244524E+001, 5.5976461E+001, 5.6956507E+001, 5.6164793E+001, 9.1256983E-002, 8.5375830E-002, 1.1042317E+000, 1.2044973E+000, 1.2393411E+000, 1.2153857E+000, 2.2476626E-001, 2.5021010E-001, 2.7023091E-001, 2.9011321E-001, 1.9094416E+002, 1.9629810E+002, 2.0142715E+002, 2.0758094E+002, 2.1852835E+002, 1.6921110E+002, 1.7682664E+002, 2.0625793E+002, 2.2457640E+002, 2.3475704E+002
 1.5800047E+003, 3.5157734E+001, 4.3772637E+001, 4.4143792E+001, 4.3623804E+001, 4.3933320E+001, 1.4674812E+002, 1.5182932E+002, 1.4650607E+002, 1.4008951E+002, 1.2762354E+002, 8.7229921E+001, 4.7346312E+001, 5.2028010E+001, 5.4471650E+001, 5.6102549E+001, 5.7383500E+001, 5.6088002E+001, 6.5873895E-002, 6.1910769E-002, 1.0916676E+000, 1.1880810E+000, 1.2191605E+000, 1.1643869E+000, 2.1763606E-001, 2.4110979E-001, 2.5745228E-001, 2.9339165E-001, 1.8651278E+002, 1.9161406E+002, 1.9830501E+002, 2.0541412E+002, 2.1516166E+002, 1.6640615E+002, 1.7281068E+002, 2.0166066E+002, 2.2122943E+002, 2.3080303E+002
 1.5900084E+003, 3.4985688E+001, 4.3162038E+001, 4.3671574E+001, 4.3467666E+001, 4.3379718E+001, 1.4411755E+002, 1.4915811E+002, 1.4397067E+002, 1.3773604E+002, 1.2539141E+002, 8.5089362E+001, 4.6951828E+001, 5.1530418E+001, 5.3953260E+001, 5.5449076E+001, 5.7070750E+001, 5.5712631E+001, 6.4291889E-002, 8.2942874E-002, 1.0096172E+000, 1.1056151E+000, 1.1415280E+000, 1.1006013E+000, 2.1397608E-001, 2.3080812E-001, 2.4643303E-001, 2.6561887E-001, 1.8540108E+002, 1.8965517E+002, 1.9524938E+002, 2.0214916E+002, 2.1238713E+002, 1.6268746E+002, 1.7042547E+002, 2.0092430E+002, 2.1862034E+002, 2.2656133E+002
 1.6000028E+003, 3.4772280E+001, 4.3136989E+001, 4.3480391E+001, 4.3419275E+001, 4.3924915E+001, 1.4228145E+002, 1.4707719E+002, 1.4194640E+002, 1.3575075E+002, 1.2312850E+002, 8.2942621E+001, 4.6789177E+001, 5.1056818E+001, 5.3452648E+001, 5.4855782E+001, 5.6395049E+001, 5.5545195E+001, 6.4928261E-002, 7.2405216E-002, 1.0669613E+000, 1.1643664E+000, 1.1999867E+000, 1.1483621E+000, 1.9869771E-001, 2.2366052E-001, 2.3962029E-001, 2.6610675E-001, 1.8214231E+002, 1.8725783E+002, 1.9275621E+002, 1.9823021E+002, 2.0678073E+002, 1.6089004E+002, 1.6858591E+002, 1.9838125E+002, 2.1548306E+002, 2.2292774E+002
 1.6100041E+003, 3.4896398E+001, 4.1739942E+001, 4.2307545E+001, 4.2738911E+001, 4.4465806E+001, 1.3679221E+002, 1.4191903E+002, 1.3734730E+002, 1.3172201E+002, 1.2014872E+002, 8.1030948E+001, 4.7180588E+001, 5.1293177E+001, 5.4112185E+001, 5.5836702E+001, 5.7675288E+001, 5.6046407E+001, 4.6156882E-002, 5.7315521E-002, 7.9198862E-001, 8.6050961E-001, 8.8721178E-001, 8.6936025E-001, 2.5447097E-001, 2.9498773E-001, 3.2646245E-001, 3.5641119E-001, 1.6884428E+002, 1.8026513E+002, 1.8774813E+002, 1.9476362E+002, 2.0545505E+002, 1.5813859E+002, 1.6492045E+002, 1.9146132E+002, 2.0850152E+002, 2.1715977E+002
 1.6200086E+003, 3.4400538E+001, 4.0508789E+001, 4.0885314E+001, 4.1290754E+001, 4.4027562E+001, 1.2816109E+002, 1.3162838E+002, 1.2682468E+002, 1.2105677E+002, 1.1057852E+002, 7.6700706E+001, 4.7822327E+001, 5.3888963E+001, 5.6894527E+001, 5.8590025E+001, 6.0112638E+001, 5.6579049E+001, 5.5317393E-002, 4.7583720E-002, 8.0896564E-001, 8.4837838E-001, 8.4542561E-001, 7.9955690E-001, 1.9918192E-001, 2.0391578E-001, 2.0971253E-001, 2.2124624E-001, 1.4992002E+002, 1.6490946E+002, 1.7332320E+002, 1.8327663E+002, 1.9644750E+002, 1.5174987E+002, 1.4992997E+002, 1.6422909E+002, 1.8890196E+002, 2.0926495E+002
 1.6300061E+003, 3.4040521E+001, 4.0703677E+001, 4.1402637E+001, 4.1474913E+001, 4.2655054E+001, 1.2251360E+002, 1.2400912E+002, 1.1886555E+002, 1.1300266E+002, 1.0344493E+002, 7.4509684E+001, 4.8447190E+001, 5.1617232E+001, 5.3408038E+001, 5.4642009E+001, 5.6082031E+001, 5.5590267E+001, 7.0188370E-002, 8.2980807E-002, 7.1941468E-001, 7.4608452E-001, 7.3485839E-001, 6.8395714E-001, 1.8032929E-001, 1.7882003E-001, 1.7829655E-001, 1.9122639E-001, 1.3795722E+002, 1.4928917E+002, 1.5629913E+002, 1.6648074E+002, 1.7837698E+002, 1.5072064E+002, 1.3565176E+002, 1.4870791E+002, 1.7447647E+002, 2.0727727E+002
 1.6400121E+003, 3.3812571E+001, 4.0276483E+001, 4.0843072E+001, 4.0744237E+001, 4.2308163E+001, 1.1640490E+002, 1.1853213E+002, 1.1388716E+002, 1.0824542E+002, 9.8965563E+001, 7.3007787E+001, 4.8528604E+001, 5.0394590E+001, 5.1488123E+001, 5.1967768E+001, 5.2919728E+001, 5.5599800E+001, 4.1758217E-002, 4.4204340E-002, 7.0028750E-001, 7.6966515E-001, 7.7450926E-001, 7.2635381E-001, 1.7919267E-001, 1.7619497E-001, 1.6881432E-001, 1.6018003E-001, 1.2914851E+002, 1.3905465E+002, 1.4822550E+002, 1.5868473E+002, 1.7156128E+002, 1.5192145E+002, 1.3095470E+002, 1.4068109E+002, 1.6182516E+002, 1.8906332E+002
 1.6500114E+003, 3.3769282E+001, 3.8855871E+001, 3.9655721E+001, 3.9726108E+001, 4.1720004E+001, 1.1284734E+002, 1.1402914E+002, 1.0953695E+002, 1.0410108E+002, 9.5538639E+001, 7.0320670E+001, 4.9134049E+001, 4.9422891E+001, 5.0375088E+001, 5.0772576E+001, 5.1723907E+001, 5.5372060E+001, 3.4971526E-002, 3.9301308E-002, 6.9319588E-001, 7.0888721E-001, 6.7178698E-001, 6.1400730E-001, 1.7025246E-001, 1.7743444E-001, 1.8845439E-001, 2.1289537E-001, 1.2365402E+002, 1.3031672E+002, 1.4312969E+002, 1.5587243E+002, 1.6901608E+002, 1.5068427E+002, 1.2825503E+002, 1.3590578E+002, 1.5372514E+002, 1.7406013E+002
 1.6600125E+003, 3.3927082E+001, 3.7600018E+001, 3.8544368E+001, 3.8699380E+001, 4.1816047E+001, 1.0876841E+002, 1.0856719E+002, 1.0394505E+002, 9.8331948E+001, 8.9972006E+001, 6.7173154E+001, 4.8548938E+001, 4.8020795E+001, 4.8799455E+001, 4.9193262E+001, 5.0461545E+001, 5.3844348E+001, 4.1526809E-002, 3.5705667E-002, 5.4396294E-001, 5.9840008E-001, 6.1681825E-001, 5.9590588E-001, 1.6561650E-001, 1.6508881E-001, 1.6507991E-001, 1.6906670E-001, 1.1964305E+002, 1.2594638E+002, 1.4146061E+002, 1.5448315E+002, 1.6424348E+002, 1.4569624E+002, 1.2370394E+002, 1.3238250E+002, 1.4713228E+002, 1.6262449E+002
 1.6700019E+003, 3.3781608E+001, 3.7600902E+001, 3.8627513E+001, 3.8778317E+001, 4.1065085E+001, 1.0414339E+002, 1.0438926E+002, 1.0052486E+002, 9.5943385E+001, 8.8390352E+001, 6.4847912E+001, 4.8549052E+001, 4.7456614E+001, 4.8122681E+001, 4.8695798E+001, 4.9771341E+001, 5.2548455E+001, 4.1604498E-002, 5.9814734E-002, 5.9966604E-001, 6.5535006E-001, 6.6730698E-001, 6.3463634E-001, 1.6842914E-001, 1.6902482E-001, 1.7503220E-001, 1.9146432E-001, 1.1726605E+002, 1.2271914E+002, 1.3929949E+002, 1.5150934E+002, 1.5900195E+002, 1.4189469E+002, 1.2090682E+002, 1.2996711E+002, 1.4402377E+002, 1.5870651E+002
 1.6800052E+003, 3.3502610E+001, 3.6652830E+001, 3.7669586E+001, 3.8182419E+001, 4.0081050E+001, 9.9925660E+001, 1.0145454E+002, 9.8452578E+001, 9.4664285E+001, 8.8031914E+001, 6.3910635E+001, 4.8842635E+001, 4.7414002E+001, 4.8280357E+001, 4.8966180E+001, 4.9910418E+001, 5.2564034E+001, 3.2122835E-002, 3.3432591E-002, 5.1543122E-001, 5.6071234E-001, 5.7604347E-001, 5.8387933E-001, 1.6504472E-001, 1.6859468E-001, 1.7154072E-001, 1.8149981E-001, 1.1498245E+002, 1.2011964E+002, 1.3838498E+002, 1.4917887E+002, 1.5573472E+002, 1.4069879E+002, 1.1946101E+002, 1.2811383E+002, 1.4173228E+002, 1.5432356E+002
 1.6900092E+003, 3.3600179E+001, 3.6102549E+001, 3.7016118E+001, 3.7509250E+001, 3.9150126E+001, 9.7877355E+001, 9.9496627E+001, 9.6566527E+001, 9.2908919E+001, 8.6781072E+001, 6.5428206E+001, 4.8857934E+001, 4.6301445E+001, 4.7053638E+001, 4.7700619E+001, 4.8787512E+001, 5.0961677E+001, 3.7233966E-002, 3.8293181E-002, 5.7157405E-001, 6.0911664E-001, 6.2190981E-001, 6.0908987E-001, 1.4562435E-001, 1.4563781E-001, 1.4675617E-001, 1.5526145E-001, 1.1298716E+002, 1.1741247E+002, 1.3546279E+002, 1.4700303E+002, 1.5374203E+002, 1.4040663E+002, 1.1703613E+002, 1.2650456E+002, 1.3954567E+002, 1.5033093E+002
 1.7000008E+003, 3.3586697E+001, 3.6047768E+001, 3.6765164E+001, 3.7088131E+001, 3.8825014E+001, 9.5571784E+001, 9.8027064E+001, 9.5010948E+001, 9.1596144E+001, 8.6051025E+001, 6.4873746E+001, 4.8077336E+001, 4.4956233E+001, 4.5688968E+001, 4.6593253E+001, 4.8203003E+001, 5.1331563E+001, 4.5870861E-002, 4.4788552E-002, 5.2556145E-001, 5.7525047E-001, 6.0181593E-001, 6.0309598E-001, 1.3482173E-001, 1.3124473E-001, 1.3380604E-001, 1.5690576E-001, 1.1158515E+002, 1.1571170E+002, 1.3278645E+002, 1.4477522E+002, 1.5162354E+002, 1.3866729E+002, 1.1692949E+002, 1.2471966E+002, 1.3729513E+002, 1.4719513E+002
 1.7100023E+003, 3.3544659E+001, 3.5714348E+001, 3.6456715E+001, 3.6964352E+001, 3.9489083E+001, 9.2991389E+001, 9.5738140E+001, 9.2825116E+001, 8.9508573E+001, 8.4082347E+001, 6.4771303E+001, 4.7828953E+001, 4.4835894E+001, 4.5456227E+001, 4.6195198E+001, 4.7885191E+001, 5.0965348E+001, 3.4054202E-002, 3.8219690E-002, 4.9000928E-001, 5.2605551E-001, 5.2126591E-001, 4.9544822E-001, 1.5787592E-001, 1.6458501E-001, 1.6888939E-001, 1.8362789E-001, 1.0905225E+002, 1.1336920E+002, 1.3049558E+002, 1.4196805E+002, 1.4950024E+002, 1.3406793E+002, 1.1389380E+002, 1.2269482E+002, 1.3489065E+002, 1.4399863E+002
 1.7200088E+003, 3.3459210E+001, 3.5169685E+001, 3.6024477E+001, 3.6733762E+001, 3.9422277E+001, 9.2108821E+001, 9.3661589E+001, 9.0372943E+001, 8.6616881E+001, 8.1294287E+001, 6.2928879E+001, 4.7767772E+001, 4.4542661E+001, 4.5073969E+001, 4.5708521E+001, 4.7156181E+001, 5.1138126E+001, 3.0363163E-002, 3.4411893E-002, 5.0652253E-001, 5.3111650E-001, 5.2940706E-001, 5.0763554E-001, 1.4429694E-001, 1.4248105E-001, 1.4328640E-001, 1.4821954E-001, 1.0570285E+002, 1.1061935E+002, 1.2918214E+002, 1.3912734E+002, 1.4745911E+002, 1.3205505E+002, 1.1187323E+002, 1.2101433E+002, 1.3416166E+002, 1.4436416E+002
 1.7300027E+003, 3.3553293E+001, 3.4874043E+001, 3.5721080E+001, 3.6492705E+001, 4.0067830E+001, 9.1646188E+001, 9.1689200E+001, 8.8974802E+001, 8.5724306E+001, 8.0523801E+001, 6.1436664E+001, 4.8073269E+001, 4.4083153E+001, 4.4824601E+001, 4.5534939E+001, 4.6813331E+001, 5.0256827E+001, 3.9931505E-002, 3.9302312E-002, 4.6884797E-001, 5.1034365E-001, 5.2994003E-001, 5.2981972E-001, 1.3178734E-001, 1.3312727E-001, 1.3903493E-001, 1.4719748E-001, 1.0545455E+002, 1.1012610E+002, 1.2683185E+002, 1.3755190E+002, 1.4532278E+002, 1.2982407E+002, 1.0988810E+002, 1.1961404E+002, 1.3254787E+002, 1.4256974E+002
 1.7400076E+003, 3.3371874E+001, 3.5291984E+001, 3.6322543E+001, 3.6924204E+001, 4.1207507E+001, 9.0984484E+001, 9.0472744E+001, 8.7789294E+001, 8.4780489E+001, 8.0079926E+001, 6.2629601E+001, 4.7831828E+001, 4.3418985E+001, 4.4232143E+001, 4.4942709E+001, 4.5798076E+001, 4.9360633E+001, 3.6274112E-002, 5.2759482E-002, 4.3579963E-001, 4.6676412E-001, 4.7637403E-001, 4.7685283E-001, 1.3781103E-001, 1.4121606E-001, 1.4596264E-001, 1.5394008E-001, 1.0468003E+002, 1.0893005E+002, 1.2545544E+002, 1.3661383E+002, 1.4310943E+002, 1.3126809E+002, 1.1096455E+002, 1.1823252E+002, 1.3053133E+002, 1.4057341E+002
 1.7500042E+003, 3.3160543E+001, 3.5230027E+001, 3.6851063E+001, 3.7482472E+001, 4.1244782E+001, 8.7886470E+001, 8.8115487E+001, 8.5761516E+001, 8.3016834E+001, 7.8724218E+001, 6.3148928E+001, 4.6933559E+001, 4.3418948E+001, 4.4210498E+001, 4.4805278E+001, 4.5710728E+001, 4.9847645E+001, 3.9799828E-002, 5.7525949E-002, 4.3305418E-001, 4.5359125E-001, 4.6555706E-001, 4.6676537E-001, 1.3108348E-001, 1.2843513E-001, 1.2710133E-001, 1.3094488E-001, 1.0292385E+002, 1.0779084E+002, 1.2598140E+002, 1.3381539E+002, 1.4074891E+002, 1.3000341E+002, 1.1010485E+002, 1.1650517E+002, 1.2866134E+002, 1.3866210E+002
 1.7600084E+003, 3.3108862E+001, 3.5545493E+001, 3.7307688E+001, 3.8001907E+001, 4.0975233E+001, 8.4499930E+001, 8.7516878E+001, 8.4768479E+001, 8.2190447E+001, 7.7955542E+001, 6.1896532E+001, 4.6956562E+001, 4.2857015E+001, 4.3426275E+001, 4.3988052E+001, 4.4928055E+001, 4.9871592E+001, 3.6046521E-002, 3.9217262E-002, 4.3399297E-001, 4.7360541E-001, 4.9133309E-001, 4.9443567E-001, 1.3542284E-001, 1.3417506E-001, 1.3688362E-001, 1.4454032E-001, 1.0180449E+002, 1.0636233E+002, 1.2403143E+002, 1.3297661E+002, 1.3942454E+002, 1.2810612E+002, 1.0724606E+002, 1.1536009E+002, 1.2784815E+002, 1.3759267E+002
 1.7700075E+003, 3.3027146E+001, 3.5094796E+001, 3.6636667E+001, 3.7296529E+001, 4.0193226E+001, 8.3823914E+001, 8.7311373E+001, 8.5192242E+001, 8.2889796E+001, 7.8861897E+001, 6.1938615E+001, 4.6983828E+001, 4.2939524E+001, 4.3252442E+001, 4.3555459E+001, 4.4322545E+001, 4.9853507E+001, 2.8344272E-002, 3.1790743E-002, 4.2850079E-001, 4.6835184E-001, 4.9276836E-001, 4.9681650E-001, 1.3331094E-001, 1.2610607E-001, 1.2003469E-001, 1.1547552E-001, 1.0246876E+002, 1.0712347E+002, 1.2040936E+002, 1.3058487E+002, 1.3741539E+002, 1.2695191E+002, 1.0641779E+002, 1.1454645E+002, 1.2736579E+002, 1.3786249E+002
 1.7800083E+003, 3.2966640E+001, 3.5052672E+001, 3.6314612E+001, 3.6875881E+001, 3.9778494E+001, 8.3270266E+001, 8.6625670E+001, 8.4561332E+001, 8.2171470E+001, 7.7863933E+001, 6.1817332E+001, 4.6019784E+001, 4.2794940E+001, 4.3033355E+001, 4.3356901E+001, 4.4287003E+001, 4.9417166E+001, 3.6741062E-002, 3.8700707E-002, 4.4201727E-001, 4.6722626E-001, 4.7295591E-001, 4.6359035E-001, 1.2516197E-001, 1.3013588E-001, 1.3215366E-001, 1.4392683E-001, 1.0005176E+002, 1.0509132E+002, 1.1834726E+002, 1.2902713E+002, 1.3486011E+002, 1.2431434E+002, 1.0529019E+002, 1.1309752E+002, 1.2677171E+002, 1.3798961E+002
